ID,deposits,deposit_amount,withdrawals,withdrawal_amount,declines,biggest_deposit,deposit_amount_variance,withdrawal_amount_variance,nightdeposits,activeweeks,activemonths,propnight,intensity,netloss,logdeclines
customer1632,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1633,3,639.68,3,650.11,0,52,19982.20853,18142.18623,0,3,1,0,1,-10.43,0
customer1634,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1635,8,720.05,3,1940,0,0,4526.457455,168533.3333,3,2,2,0.375,4,-1219.95,0
customer1636,2,200,0,0,0,150,5000,0,1,2,2,0.5,1,200,0
customer1637,1,250,0,0,0,250,0,0,1,1,1,1,1,250,0
customer1638,6,300,0,0,0,50,0,0,0,3,1,0,2,300,0
customer1639,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer164,183,14545,0,0,0,300,2871.844412,0,79,28,10,0.431693989,6.535714286,14545,0
customer1640,6,300,0,0,0,50,0,0,1,4,2,0.166666667,1.5,300,0
customer1641,2,20,0,0,0,10,0,0,0,2,2,0,1,20,0
customer1642,2,30,0,0,0,20,50,0,1,2,1,0.5,1,30,0
customer1643,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1644,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer1645,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1646,2,35,0,0,0,25,112.5,0,2,1,1,1,2,35,0
customer1648,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer1649,8,750,0,0,0,100,312.5,0,1,5,3,0.125,1.6,750,0
customer165,15,150,0,0,1,2000,0,0,0,11,6,0,1.363636364,150,0.693147181
customer1650,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1651,2,150,0,0,0,100,1250,0,0,1,1,0,2,150,0
customer1652,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1653,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1654,1,40,0,0,0,40,0,0,0,1,1,0,1,40,0
customer1655,1,50,1,50,0,50,0,0,0,1,1,0,1,0,0
customer1656,3,115.38,1,50,0,50,399.5148,0,0,2,2,0,1.5,65.38,0
customer1657,3,550,0,0,0,250,5833.333333,0,0,1,1,0,3,550,0
customer1658,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1659,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer166,220,6496,0,0,0,100,307.9124948,0,33,24,8,0.15,9.166666667,6496,0
customer1660,1,20,1,20,0,20,0,0,0,1,1,0,1,0,0
customer1661,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1662,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer1663,2,85,1,20,0,65,1012.5,0,0,2,2,0,1,65,0
customer1664,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer1665,2,1000,1,500,0,500,0,0,0,1,1,0,2,500,0
customer1666,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1667,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer1668,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1669,2,25,0,0,0,15,12.5,0,0,1,1,0,2,25,0
customer167,95,3466,0,0,15,200,1521.48645,0,37,16,9,0.389473684,5.9375,3466,2.772588722
customer1670,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1671,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1672,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1673,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer1674,1,500,0,0,0,500,0,0,1,1,1,1,1,500,0
customer1675,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1676,9,185,0,0,0,30,52.77777778,0,2,6,3,0.222222222,1.5,185,0
customer1677,5,340,0,0,0,100,470,0,5,2,1,1,2.5,340,0
customer1678,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer1679,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer168,90,5558,0,0,10,200,1495.355306,0,44,18,9,0.488888889,5,5558,2.397895273
customer1680,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer1681,2,30,0,0,0,40,50,0,0,1,1,0,2,30,0
customer1682,5,220,0,0,0,50,180,0,0,3,2,0,1.666666667,220,0
customer1683,4,2000,0,0,0,500,0,0,2,1,1,0.5,4,2000,0
customer1684,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer1685,1,150,0,0,0,150,0,0,1,1,1,1,1,150,0
customer1686,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1687,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1688,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1689,2,90,0,0,0,50,50,0,0,1,1,0,2,90,0
customer169,6,372,0,0,0,105,1049.2,0,0,2,1,0,3,372,0
customer1690,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer1691,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1692,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1693,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer1694,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer1695,5,50,0,0,0,10,0,0,0,4,3,0,1.25,50,0
customer1696,4,90,0,0,0,30,25,0,0,2,2,0,2,90,0
customer1697,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1698,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1699,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer17,263,13643,34,11422,0,100,778.9498447,30467.08734,67,33,11,0.254752852,7.96969697,2221,0
customer170,82,2017,0,0,1,50,116.9841915,0,11,9,4,0.134146341,9.111111111,2017,0.693147181
customer1700,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1701,3,1598,0,0,2,1000,204201.3333,0,2,2,2,0.666666667,1.5,1598,1.098612289
customer1702,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1703,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1704,3,950,0,0,0,500,25833.33333,0,0,3,1,0,1,950,0
customer1705,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1706,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer1707,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1708,1,10,1,10,0,10,0,0,1,1,1,1,1,0,0
customer1709,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer171,76,4525.39,2,400,0,200,1714.195636,20000,6,17,6,0.078947368,4.470588235,4125.39,0
customer1710,1,25,0,0,0,25,0,0,1,1,1,1,1,25,0
customer1711,2,35,0,0,0,20,12.5,0,0,1,1,0,2,35,0
customer1712,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1713,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1714,5,375,0,0,0,100,625,0,2,3,2,0.4,1.666666667,375,0
customer1715,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1716,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1717,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1718,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1719,3,250,0,0,0,100,833.3333333,0,0,1,1,0,3,250,0
customer172,67,855,0,0,0,40,21.82089552,0,5,11,5,0.074626866,6.090909091,855,0
customer1720,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1721,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer1722,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer1723,3,55,0,0,0,30,108.3333333,0,0,2,2,0,1.5,55,0
customer1724,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1725,6,400,1,50,0,100,666.6666667,0,0,4,3,0,1.5,350,0
customer1726,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer1727,2,20,0,0,0,20,0,0,0,1,1,0,2,20,0
customer1728,8,112,2,134,0,122,30.85714286,2450,2,2,2,0.25,4,-22,0
customer1729,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer173,26,1190,0,0,0,100,1009.384615,0,6,4,2,0.230769231,6.5,1190,0
customer1730,2,200,0,0,0,150,5000,0,1,1,1,0.5,2,200,0
customer1731,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1732,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1733,2,150,0,0,0,100,1250,0,0,1,1,0,2,150,0
customer1734,3,30,0,0,0,10,0,0,0,1,1,0,3,30,0
customer1735,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1736,1,100,1,100,0,0,0,0,0,1,1,0,1,0,0
customer1737,2,65,0,0,0,40,112.5,0,0,2,1,0,1,65,0
customer1738,2,200,0,0,0,100,0,0,0,2,2,0,1,200,0
customer1739,4,41,0,0,0,45,0.25,0,0,2,2,0,2,41,0
customer174,20,512,2,450,0,50,488.7789474,1250,2,6,4,0.1,3.333333333,62,0
customer1740,3,100,0,0,0,0,233.3333333,0,0,1,1,0,3,100,0
customer1741,4,800,0,0,0,250,3333.333333,0,1,4,3,0.25,1,800,0
customer1742,1,500,2,1500,0,0,0,125000,0,1,1,0,1,-1000,0
customer1743,1,40,1,40,0,40,0,0,0,1,1,0,1,0,0
customer1744,4,155,4,450,0,50,106.25,625,3,3,4,0.75,1.333333333,-295,0
customer1745,2,90,0,0,2,50,50,0,0,1,1,0,2,90,1.098612289
customer1746,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1747,2,150,1,50,0,100,1250,0,0,1,1,0,2,100,0
customer1748,1,25,0,0,0,25,0,0,1,1,1,1,1,25,0
customer1749,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer175,183,5684.26,5,1680,0,150,149.9361592,44230,57,35,11,0.31147541,5.228571429,4004.26,0
customer1750,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1751,2,100,0,0,0,50,0,0,0,1,1,0,2,100,0
customer1752,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1753,3,950,0,0,0,350,3333.333333,0,0,1,1,0,3,950,0
customer1754,2,45,0,0,0,30,112.5,0,0,2,1,0,1,45,0
customer1755,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer1756,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1757,4,200,0,0,0,50,0,0,1,2,1,0.25,2,200,0
customer1758,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1759,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer176,21,340,0,0,0,50,84.76190476,0,12,7,2,0.571428571,3,340,0
customer1760,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1761,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1762,2,35,0,0,0,20,12.5,0,0,1,1,0,2,35,0
customer1763,4,175,0,0,0,50,156.25,0,0,4,3,0,1,175,0
customer1764,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1765,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1766,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1767,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1768,1,15,0,0,0,15,0,0,0,1,1,0,1,15,0
customer1769,2,70,0,0,0,50,450,0,0,2,1,0,1,70,0
customer177,35,2698.25,7,1970,0,100,735.8459034,65214.28571,5,13,7,0.142857143,2.692307692,728.25,0
customer1770,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1771,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1772,2,41.7,0,0,0,31.7,235.445,0,0,2,1,0,1,41.7,0
customer1773,1,35,0,0,0,35,0,0,0,1,1,0,1,35,0
customer1774,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer1775,1,25,0,0,0,25,0,0,1,1,1,1,1,25,0
customer1776,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1777,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1778,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1779,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer178,114,4479,0,0,0,160,943.0393572,0,4,18,7,0.035087719,6.333333333,4479,0
customer1780,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1781,3,70,0,0,0,25,8.333333333,0,1,1,1,0.333333333,3,70,0
customer1782,1,500,0,0,0,500,0,0,1,1,1,1,1,500,0
customer1783,2,100,0,0,0,50,0,0,2,1,1,1,2,100,0
customer1784,1,20,0,0,0,22,0,0,0,1,1,0,1,20,0
customer1785,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer1786,3,110,0,0,0,50,533.3333333,0,2,3,3,0.666666667,1,110,0
customer1787,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer1788,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1789,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer179,142,24415,3,1800,25,400,19869.44986,130000,42,17,5,0.295774648,8.352941176,22615,3.258096538
customer1790,1,50,1,50,0,50,0,0,0,1,1,0,1,0,0
customer1791,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1792,2,64,0,0,0,40,128,0,2,1,1,1,2,64,0
customer1793,1,50,0,0,0,100,0,0,0,1,1,0,1,50,0
customer1794,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1795,1,150,0,0,0,150,0,0,0,1,1,0,1,150,0
customer1796,3,145,0,0,0,50,8.333333333,0,0,1,2,0,3,145,0
customer1797,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1798,1,350,0,0,0,350,0,0,0,1,1,0,1,350,0
customer1799,2,110,0,0,0,60,50,0,0,2,2,0,1,110,0
customer18,171,17225,0,0,8,300,3084.021328,0,26,17,8,0.152046784,10.05882353,17225,2.197224577
customer180,2,150,0,0,0,100,1250,0,0,2,2,0,1,150,0
customer1800,1,45,0,0,0,45,0,0,1,1,1,1,1,45,0
customer1801,2,70,0,0,0,50,450,0,2,2,2,1,1,70,0
customer1802,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1803,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1804,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer1805,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1806,2,150,0,0,0,100,1250,0,1,2,2,0.5,1,150,0
customer1807,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1808,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1809,2,100,0,0,0,50,0,0,1,1,1,0.5,2,100,0
customer181,51,2519,0,0,0,100,916.1231373,0,19,13,5,0.37254902,3.923076923,2519,0
customer1810,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1811,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1812,2,40,0,0,0,25,50,0,2,1,1,1,2,40,0
customer1813,3,400,0,0,0,200,3333.333333,0,0,3,2,0,1,400,0
customer1814,1,25,1,25,0,25,0,0,0,1,1,0,1,0,0
customer1815,1,150,1,682,0,150,0,0,1,1,1,1,1,-532,0
customer1816,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1817,1,200,0,0,0,200,0,0,1,1,1,1,1,200,0
customer1818,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1819,1,50,1,50,0,50,0,0,1,1,1,1,1,0,0
customer182,50,1165,0,0,0,50,253.6836735,0,11,20,8,0.22,2.5,1165,0
customer1820,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1821,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1822,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1823,2,100,0,0,0,75,1250,0,0,1,1,0,2,100,0
customer1825,1,150,0,0,0,150,0,0,0,1,1,0,1,150,0
customer1826,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1827,3,100,0,0,0,50,208.3333333,0,0,2,2,0,1.5,100,0
customer1828,2,200,0,0,0,100,0,0,2,1,1,1,2,200,0
customer1829,2,40,0,0,0,20,0,0,0,1,1,0,2,40,0
customer183,112,4774.49,0,0,0,175,765.1658149,0,47,38,12,0.419642857,2.947368421,4774.49,0
customer1830,3,400,0,0,0,200,3333.333333,0,0,1,1,0,3,400,0
customer1831,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1832,1,11,0,0,0,11,0,0,0,1,1,0,1,11,0
customer1833,1,500,0,0,0,500,0,0,1,1,1,1,1,500,0
customer1834,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer1835,2,20,1,20,0,0,0,0,0,1,1,0,2,0,0
customer1836,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1837,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1838,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1839,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer184,103,14970,0,0,0,500,8430.520655,0,55,22,9,0.533980583,4.681818182,14970,0
customer1840,2,50,1,50,0,40,450,0,0,1,1,0,2,0,0
customer1841,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1842,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1843,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1844,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1845,2,150,0,0,0,100,1250,0,2,2,2,1,1,150,0
customer1846,1,15,0,0,0,15,0,0,0,1,1,0,1,15,0
customer1847,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1848,1,25,0,0,0,25,0,0,1,1,1,1,1,25,0
customer1849,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer185,9,125,39,7682.55,0,16,4.361111111,28011.71137,1,9,6,0.111111111,1,-7557.55,0
customer1850,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1851,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1852,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1853,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1854,5,240,0,0,0,50,20,0,1,4,2,0.2,1.25,240,0
customer1855,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1856,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1857,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1858,2,50,0,0,0,25,0,0,0,2,1,0,1,50,0
customer1859,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer186,45,584.14,8,760,0,20,20.66645828,4592.857143,9,16,5,0.2,2.8125,-175.86,0
customer1860,4,1100,0,0,0,500,22500,0,2,2,1,0.5,2,1100,0
customer1861,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1862,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1863,1,100,1,100,0,100,0,0,1,1,1,1,1,0,0
customer1864,4,40,0,0,1,10,0,0,1,4,2,0.25,1,40,0.693147181
customer1865,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1866,2,110,1,60,0,50,50,0,0,1,1,0,2,50,0
customer1867,6,80,0,0,0,20,16.66666667,0,0,2,2,0,3,80,0
customer1868,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1869,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer187,2,2000,0,0,4,1000,0,0,1,1,1,0.5,2,2000,1.609437912
customer1870,1,50,1,50,0,50,0,0,0,1,1,0,1,0,0
customer1871,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1872,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1873,5,250,0,0,0,50,0,0,0,2,1,0,2.5,250,0
customer1874,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1875,2,28,0,0,0,18,32,0,0,1,1,0,2,28,0
customer1877,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1878,1,60,0,0,0,60,0,0,0,1,1,0,1,60,0
customer1879,2,550,0,0,0,300,1250,0,0,2,2,0,1,550,0
customer188,124,3364.24,1,1000,0,50,115.88903,0,50,32,10,0.403225806,3.875,2364.24,0
customer1880,2,80,0,0,0,40,0,0,1,2,1,0.5,1,80,0
customer1881,2,30,3,60,0,20,50,100,1,2,2,0.5,1,-30,0
customer1882,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1883,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer1884,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1885,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1886,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1887,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer1888,2,500,1,250,0,250,0,0,1,1,1,0.5,2,250,0
customer1889,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer189,390,401571.93,63,336691.54,27,2000,744216.3396,11057746.43,129,51,12,0.330769231,7.647058824,64880.39,3.33220451
customer1890,2,40,1,200,0,35,0,0,0,2,2,0,1,-160,0
customer1891,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1892,3,2500,0,0,2,1000,83333.33333,0,2,1,1,0.666666667,3,2500,1.098612289
customer1893,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1894,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1895,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1897,1,1500,0,0,0,1500,0,0,0,1,1,0,1,1500,0
customer1898,4,2000,0,0,2,500,0,0,0,1,1,0,4,2000,1.098612289
customer1899,2,60,1,10,0,100,800,0,0,2,2,0,1,50,0
customer19,53,3604,0,0,0,200,2062.653846,0,6,17,10,0.113207547,3.117647059,3604,0
customer190,18,471,0,0,0,60,168.5,0,8,7,4,0.444444444,2.571428571,471,0
customer1900,1,45,0,0,0,45,0,0,0,1,1,0,1,45,0
customer1901,2,100,0,0,0,50,0,0,1,1,1,0.5,2,100,0
customer1902,1,15,0,0,0,15,0,0,1,1,1,1,1,15,0
customer1903,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1904,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1905,3,46,0,0,0,25,70.33333333,0,2,1,1,0.666666667,3,46,0
customer1906,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer1907,2,100,0,0,0,50,0,0,2,1,1,1,2,100,0
customer1908,2,65,0,0,0,40,112.5,0,1,1,1,0.5,2,65,0
customer1909,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer191,36,1197.73,4,725,0,50,68.12923135,7239.583333,21,11,5,0.583333333,3.272727273,472.73,0
customer1910,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1911,1,20,1,20,0,20,0,0,0,1,1,0,1,0,0
customer1912,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1913,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer1914,2,21,0,0,0,11,0.5,0,0,2,2,0,1,21,0
customer1915,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer1917,1,35,0,0,0,35,0,0,0,1,1,0,1,35,0
customer1918,2,200,0,0,0,100,0,0,2,1,1,1,2,200,0
customer1919,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer192,277,7905,27,2330,0,100,89.61178256,637.6780627,39,47,12,0.140794224,5.893617021,5575,0
customer1920,1,100,0,0,0,0,0,0,0,1,1,0,1,100,0
customer1921,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1922,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1923,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer1924,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1925,1,500,0,0,0,500,0,0,1,1,1,1,1,500,0
customer1926,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1927,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer1928,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1929,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer193,114,8114,4,1910,4,2000,34063.17249,28341.66667,1,16,5,0.00877193,7.125,6204,1.609437912
customer1930,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1931,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer1932,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1933,2,20,0,0,0,10,0,0,1,1,1,0.5,2,20,0
customer1934,1,40,0,0,0,50,0,0,1,1,1,1,1,40,0
customer1935,2,44,0,0,0,25,18,0,0,2,2,0,1,44,0
customer1936,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1937,1,55,0,0,0,55,0,0,0,1,1,0,1,55,0
customer1938,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1939,1,30,0,0,0,30,0,0,1,1,1,1,1,30,0
customer194,84,18980,0,0,72,800,33296.06999,0,2,14,7,0.023809524,6,18980,4.290459441
customer1940,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1941,2,75,0,0,0,50,312.5,0,1,2,2,0.5,1,75,0
customer1942,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer1943,1,10.27,1,100,0,10,0,0,0,1,1,0,1,-89.73,0
customer1944,2,120,0,0,0,60,0,0,0,1,1,0,2,120,0
customer1945,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer1946,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer1947,2,200,0,0,0,100,0,0,0,1,1,0,2,200,0
customer1948,2,35,0,0,0,20,12.5,0,1,2,2,0.5,1,35,0
customer1949,1,60,0,0,0,60,0,0,1,1,1,1,1,60,0
customer195,218,6085,0,0,9,150,392.0522767,0,24,22,8,0.110091743,9.909090909,6085,2.302585093
customer1950,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1951,1,25,0,0,0,25,0,0,1,1,1,1,1,25,0
customer1952,2,100,0,0,0,50,0,0,0,2,1,0,1,100,0
customer1953,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer1954,1,50,0,0,0,0,0,0,0,1,1,0,1,50,0
customer1955,3,55,0,0,0,25,58.33333333,0,0,2,2,0,1.5,55,0
customer1956,2,20,0,0,0,10,0,0,1,2,2,0.5,1,20,0
customer1957,2,2000,0,0,0,1000,0,0,0,1,1,0,2,2000,0
customer1958,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1959,1,40,0,0,0,40,0,0,0,1,1,0,1,40,0
customer196,107,3386,0,0,0,50,58.6462705,0,5,28,11,0.046728972,3.821428571,3386,0
customer1960,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1961,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1962,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1963,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1964,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1965,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1966,3,110,0,0,0,50,533.3333333,0,0,3,2,0,1,110,0
customer1967,3,1500,0,0,0,500,0,0,0,1,1,0,3,1500,0
customer1968,1,30,1,30,0,0,0,0,1,1,1,1,1,0,0
customer1969,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer197,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer1971,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1972,2,100,0,0,0,50,0,0,0,1,1,0,2,100,0
